create,cat,sub-cat,urgency,impact,assign,cmt-resolve,resolve,cmt-close
"<p style=""background-color:yellow;"">334</p>","<p style=""background-color:yellow;"">80</p>","<p style=""background-color:yellow;"">488</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">11962</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">304</p>","<p style=""background-color:yellow;"">434</p>"
"<p style=""background-color:yellow;"">1393</p>","<p style=""background-color:yellow;"">54</p>","<p style=""background-color:yellow;"">967</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">8340</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">208</p>","<p style=""background-color:yellow;"">-1</p>"
1507,-1,-1,69,1532,11526,205,183,-1
1426,49,548,62,1477,9972,185,157,548
"<p style=""background-color:yellow;"">1383</p>","<p style=""background-color:yellow;"">60</p>","<p style=""background-color:yellow;"">1014</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">10963</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">77</p>","<p style=""background-color:yellow;"">391</p>"
1481,-1,-1,59,5745,10973,248,156,-1
1533,55,670,-1,-1,12871,220,250,428
1370,57,450,-1,-1,10888,-1,238,457
1233,-1,-1,68,1320,12324,222,424,-1
1576,61,515,62,1672,15165,251,289,-1
1308,66,936,66,1255,10581,237,217,585
1531,50,769,-1,-1,10098,265,219,-1
1209,49,631,56,1620,12593,216,237,367
1645,79,1000,55,1595,8240,-1,255,388
1279,-1,-1,-1,-1,11823,219,340,399
1433,56,823,61,1306,14080,237,300,530
1420,56,676,-1,-1,11666,219,234,488
1573,-1,-1,66,1274,13692,292,185,-1
1714,-1,-1,54,1404,10923,248,154,398
1347,-1,-1,59,1874,11704,211,289,554
1519,57,285,56,1225,12670,303,165,-1
1454,46,870,60,1191,12396,152,250,464
"<p style=""background-color:yellow;"">1751</p>","<p style=""background-color:yellow;"">65</p>","<p style=""background-color:yellow;"">504</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">69316</p>","<p style=""background-color:yellow;"">231</p>","<p style=""background-color:yellow;"">277</p>","<p style=""background-color:yellow;"">-1</p>"
1642,63,789,-1,-1,12527,-1,339,440
1431,51,799,68,1416,11402,201,249,-1
1229,-1,-1,71,1346,8006,-1,303,-1
1353,53,976,52,1485,6849,265,185,478
"<p style=""background-color:yellow;"">1133</p>","<p style=""background-color:yellow;"">74</p>","<p style=""background-color:yellow;"">876</p>","<p style=""background-color:yellow;"">64</p>","<p style=""background-color:yellow;"">1012</p>","<p style=""background-color:yellow;"">15268</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">155</p>","<p style=""background-color:yellow;"">-1</p>"
1666,-1,-1,62,1312,8314,-1,225,455
1480,-1,-1,-1,-1,10555,-1,267,390
1010,50,783,57,1574,7686,-1,234,-1
1698,78,658,-1,-1,10905,193,263,473
1128,41,854,60,1246,8678,-1,196,499
1575,95,620,58,1237,10832,235,244,430
1548,48,751,-1,-1,11792,208,190,-1
939,37,1016,73,1379,11326,-1,181,-1
1890,69,726,62,1632,14820,-1,209,460
1350,63,877,63,1458,11360,232,284,-1
1379,76,846,58,1279,12771,236,215,-1
1972,67,599,54,1127,11589,205,192,429
1712,-1,-1,63,1423,13102,-1,365,502
"<p style=""background-color:yellow;"">955</p>","<p style=""background-color:yellow;"">46</p>","<p style=""background-color:yellow;"">717</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">9347</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">363</p>","<p style=""background-color:yellow;"">481</p>"
1205,53,495,48,1510,8307,297,194,410
1331,70,160,-1,-1,11822,298,196,413
1432,-1,-1,60,1427,11648,-1,163,-1
1413,54,754,62,1312,12062,260,282,-1
1744,-1,-1,58,1206,11833,244,207,-1
1588,50,740,-1,-1,13088,-1,177,455
1787,62,741,47,1524,7627,243,293,575
1487,-1,-1,-1,-1,12923,250,291,335
"<p style=""background-color:yellow;"">1289</p>","<p style=""background-color:yellow;"">66</p>","<p style=""background-color:yellow;"">544</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">14664</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">220</p>","<p style=""background-color:yellow;"">-1</p>"
1303,-1,-1,-1,-1,12861,-1,181,472
1306,-1,-1,60,1430,14201,-1,264,598
1213,-1,-1,62,1678,9945,217,255,497
1393,61,937,53,1558,12664,268,337,545
996,67,805,61,1506,10231,-1,235,-1
1707,61,769,65,1463,13249,268,205,452
1646,65,1033,67,1277,15492,263,112,549
1550,-1,-1,-1,-1,11949,265,183,526
1568,54,567,62,1470,14316,-1,271,485
1323,70,862,-1,-1,10075,249,229,378
2076,66,770,67,1656,8446,-1,252,521
1261,81,974,64,997,12614,306,135,-1
1895,-1,-1,62,1600,10041,210,212,502
1830,-1,-1,56,1585,9503,-1,192,-1
1324,-1,-1,-1,-1,10171,212,215,535
1193,45,829,53,1079,11363,244,290,399
1329,60,678,69,1148,8801,222,179,498
1765,-1,-1,58,1409,12054,256,302,482
"<p style=""background-color:yellow;"">1062</p>","<p style=""background-color:yellow;"">75</p>","<p style=""background-color:yellow;"">531</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">8348</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">329</p>","<p style=""background-color:yellow;"">-1</p>"
1346,67,486,56,1027,10303,262,205,492
1432,-1,-1,57,1800,11937,1545,276,474
1674,-1,-1,-1,-1,11929,252,172,407
1406,64,990,63,1186,9386,193,165,450
843,70,660,60,1359,6010,293,314,-1
1642,-1,-1,59,1089,12754,250,162,-1
1069,66,459,55,1630,9085,228,174,466
1524,64,743,61,1288,13086,-1,185,385
1394,-1,-1,69,1522,11489,214,250,515
1368,-1,-1,57,1402,7875,-1,261,-1
1538,70,660,52,2056,10860,-1,237,588
1695,-1,-1,64,1560,9985,240,231,-1
1272,41,778,73,1558,11576,217,190,-1
"<p style=""background-color:yellow;"">888</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">407</p>","<p style=""background-color:yellow;"">1174</p>","<p style=""background-color:yellow;"">15928</p>","<p style=""background-color:yellow;"">198</p>","<p style=""background-color:yellow;"">79</p>","<p style=""background-color:yellow;"">470</p>"
1527,76,878,58,1532,10963,219,307,627
1284,66,447,61,1334,8248,228,307,366
1636,60,704,70,1406,14182,217,137,-1
1761,57,854,-1,-1,9593,234,260,417
1126,64,703,60,1181,9618,288,210,461
1449,-1,-1,66,1014,13979,195,94,480
1581,57,889,59,1322,10412,225,167,501
1059,59,665,55,1344,8173,-1,187,-1
1224,31,695,56,1495,8879,239,261,590
1446,68,682,-1,-1,15388,250,232,778
1745,49,613,-1,-1,8404,-1,305,459
1425,50,540,63,1105,6396,267,326,-1
1494,70,541,54,1365,14212,251,134,-1
1804,57,925,58,1555,11648,286,249,-1
1284,-1,-1,66,1408,9845,247,211,488
1427,44,698,52,1782,11676,-1,178,517
1548,81,1074,-1,-1,9586,248,285,424
1128,47,744,56,1663,12253,203,177,394
981,60,591,58,1567,13512,145,277,403
1250,70,794,65,1687,9883,246,296,526
1911,45,571,-1,-1,9265,260,164,458
1578,66,4727,64,1624,11562,281,288,412
1443,-1,-1,58,1462,9011,-1,258,498
1278,-1,-1,-1,-1,9426,316,228,569
1449,-1,-1,61,1486,9872,-1,199,443
1570,39,814,59,1130,9456,197,261,439
1108,-1,-1,50,1591,8336,200,162,-1
1492,69,702,51,1385,13072,207,368,-1
1912,-1,-1,74,1306,11339,238,191,387
1191,-1,-1,60,1064,10348,227,235,481
"<p style=""background-color:yellow;"">8645</p>","<p style=""background-color:yellow;"">67</p>","<p style=""background-color:yellow;"">837</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">11283</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">190</p>","<p style=""background-color:yellow;"">512</p>"
1140,63,743,66,1308,8953,232,203,548
1733,52,864,53,1700,7570,167,201,466
1591,-1,-1,51,1502,10211,-1,240,-1
1405,67,871,-1,-1,11579,195,240,-1
1510,69,718,56,1568,13963,222,209,560
1348,57,532,58,1042,25326,-1,137,-1
1883,45,678,64,1474,13636,-1,260,-1
1220,47,718,62,1872,6859,241,292,458
"<p style=""background-color:yellow;"">1314</p>","<p style=""background-color:yellow;"">70</p>","<p style=""background-color:yellow;"">1006</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">13897</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">309</p>","<p style=""background-color:yellow;"">619</p>"
1293,58,881,57,1153,10028,245,304,-1
1263,77,382,65,1653,14381,203,276,465
1901,63,909,60,1163,11597,283,303,464
2004,63,911,-1,-1,10937,234,186,-1
1407,64,874,51,1346,11968,-1,312,537
"<p style=""background-color:yellow;"">1055</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">64</p>","<p style=""background-color:yellow;"">1426</p>","<p style=""background-color:yellow;"">5524</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">257</p>","<p style=""background-color:yellow;"">-1</p>"
1489,67,488,-1,-1,9833,222,307,-1
1300,51,669,61,1523,8799,238,347,-1
1457,42,686,-1,-1,10764,-1,239,479
1439,49,890,54,1216,8653,-1,234,562
1366,62,507,89,1362,12237,246,291,537
"<p style=""background-color:yellow;"">1754</p>","<p style=""background-color:yellow;"">62</p>","<p style=""background-color:yellow;"">820</p>","<p style=""background-color:yellow;"">66</p>","<p style=""background-color:yellow;"">1517</p>","<p style=""background-color:yellow;"">7555</p>","<p style=""background-color:yellow;"">233</p>","<p style=""background-color:yellow;"">1318</p>","<p style=""background-color:yellow;"">589</p>"
1137,-1,-1,60,1030,8503,235,302,421
1577,-1,-1,68,1230,12218,-1,128,497
1674,90,605,-1,-1,9737,223,303,596
1625,51,704,-1,-1,11312,-1,307,-1
1604,53,963,64,1506,10476,-1,195,418
1493,69,952,57,1549,7278,219,189,507
1333,-1,-1,64,1153,10957,229,319,533
1658,-1,-1,55,1503,11068,245,181,448
1286,-1,-1,67,1404,14103,211,218,478
1112,-1,-1,55,1528,5049,-1,311,495
1623,69,492,57,1391,10151,221,239,503
1418,32,769,-1,-1,10443,217,194,548
1682,69,354,60,1327,13466,199,186,499
1321,52,572,55,1564,7090,222,249,533
1879,-1,-1,-1,-1,6023,216,217,468
1605,80,814,57,1138,5769,-1,159,552
1276,80,686,-1,-1,14141,-1,243,451
1746,45,545,-1,-1,10408,324,332,510
1561,-1,-1,56,1344,12339,265,225,426
1467,50,727,62,1536,17721,234,281,492
1415,54,992,72,1208,6418,280,305,483
1296,66,586,61,1569,11223,-1,254,548
1641,-1,-1,71,1557,16202,201,262,484
1207,64,568,-1,-1,10793,273,277,-1
1776,61,859,-1,-1,10902,256,183,495
1269,-1,-1,-1,-1,13987,218,206,496
1624,54,1088,57,1209,8291,193,198,460
1621,44,617,-1,-1,7657,234,255,466
"<p style=""background-color:yellow;"">1244</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">10804</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">295</p>","<p style=""background-color:yellow;"">599</p>"
1228,54,613,62,1237,7242,-1,215,511
1713,-1,-1,61,1685,11057,212,291,-1
1438,-1,-1,-1,-1,11561,192,232,560
1427,61,334,66,1318,10365,215,313,437
1270,85,925,60,1655,14601,235,221,-1
1246,71,582,50,1599,16151,217,290,450
1148,73,586,-1,-1,9841,267,258,536
1181,-1,-1,57,1708,13731,-1,212,506
"<p style=""background-color:yellow;"">1569</p>","<p style=""background-color:yellow;"">56</p>","<p style=""background-color:yellow;"">2727</p>","<p style=""background-color:yellow;"">68</p>","<p style=""background-color:yellow;"">1710</p>","<p style=""background-color:yellow;"">25250</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">226</p>","<p style=""background-color:yellow;"">534</p>"
1248,-1,-1,-1,-1,11144,258,249,-1
1295,-1,-1,-1,-1,11236,-1,212,399
1300,60,770,-1,-1,12909,189,209,-1
1523,-1,-1,52,1654,9299,284,208,467
1392,57,744,65,1197,9371,275,256,364
1464,53,622,-1,-1,9493,239,780,557
1596,66,980,61,1300,11748,217,255,-1
1795,-1,-1,54,1560,13694,277,263,340
1072,-1,-1,63,1473,11916,232,317,-1
1548,50,776,-1,-1,10980,130,208,419
1406,-1,-1,57,1228,14373,238,248,430
1487,58,932,68,1416,9567,277,220,476
"<p style=""background-color:yellow;"">1522</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">9934</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">271</p>","<p style=""background-color:yellow;"">-1</p>"
"<p style=""background-color:yellow;"">836</p>","<p style=""background-color:yellow;"">60</p>","<p style=""background-color:yellow;"">1012</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">7094</p>","<p style=""background-color:yellow;"">199</p>","<p style=""background-color:yellow;"">238</p>","<p style=""background-color:yellow;"">599</p>"
1708,73,98,61,1545,8146,234,352,518
1380,-1,-1,54,1495,10193,-1,126,513
1253,83,832,-1,-1,14216,-1,176,458
1184,55,589,-1,-1,13388,230,271,465
1462,59,565,58,1295,12590,249,205,451
1788,58,539,69,1426,11868,213,230,448
1247,62,731,-1,-1,14445,256,214,565
1165,-1,-1,-1,-1,9975,236,256,-1
1239,-1,-1,64,1738,8842,255,231,435
1598,65,808,57,1778,11911,240,265,-1
1350,38,778,-1,-1,6983,180,346,407
"<p style=""background-color:yellow;"">1436</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">14960</p>","<p style=""background-color:yellow;"">231</p>","<p style=""background-color:yellow;"">174</p>","<p style=""background-color:yellow;"">480</p>"
1507,64,866,67,1207,11733,-1,290,430
"<p style=""background-color:yellow;"">1296</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">66</p>","<p style=""background-color:yellow;"">1676</p>","<p style=""background-color:yellow;"">9405</p>","<p style=""background-color:yellow;"">292</p>","<p style=""background-color:yellow;"">281</p>","<p style=""background-color:yellow;"">2939</p>"
1265,309,655,55,1396,8437,-1,222,527
1496,-1,-1,63,1581,11538,-1,251,531
1420,57,704,56,1384,13209,-1,203,-1
1546,57,588,-1,-1,10040,-1,151,443
1506,57,665,-1,-1,11339,256,283,539
1528,34,920,65,1658,13090,-1,188,482
1650,60,633,57,1573,12847,-1,129,587
1436,53,634,-1,-1,7882,301,350,-1
1578,59,812,56,1391,10950,256,297,467
1419,59,986,-1,-1,8773,205,234,603
"<p style=""background-color:yellow;"">1129</p>","<p style=""background-color:yellow;"">61</p>","<p style=""background-color:yellow;"">764</p>","<p style=""background-color:yellow;"">60</p>","<p style=""background-color:yellow;"">1174</p>","<p style=""background-color:yellow;"">6405</p>","<p style=""background-color:yellow;"">251</p>","<p style=""background-color:yellow;"">1059</p>","<p style=""background-color:yellow;"">-1</p>"
1668,50,819,-1,-1,9691,-1,166,372
1324,57,735,60,1419,11709,-1,307,343
1286,72,304,64,1170,12808,247,247,-1
"<p style=""background-color:yellow;"">1390</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">14698</p>","<p style=""background-color:yellow;"">201</p>","<p style=""background-color:yellow;"">155</p>","<p style=""background-color:yellow;"">-1</p>"
1575,64,496,56,1403,12100,268,245,513
1458,-1,-1,-1,-1,7257,264,146,488
1179,49,106,52,1152,7554,235,180,489
1208,64,924,-1,-1,11037,241,380,564
1255,48,550,64,1501,12165,248,299,-1
1473,58,704,-1,-1,11097,272,193,490
1266,63,696,66,1724,11614,234,283,534
1226,-1,-1,63,1394,7579,-1,295,434
1234,64,688,-1,-1,10735,-1,222,450
1191,60,875,-1,-1,10357,-1,84,444
1403,43,831,49,1151,11236,-1,259,437
779,-1,-1,65,1350,13802,270,234,358
1170,72,873,66,1364,9412,-1,273,508
1205,54,437,-1,-1,12376,293,202,418
1172,-1,-1,59,1431,8159,-1,304,493
1548,69,812,55,1405,15621,255,222,522
1689,51,578,60,1327,10339,204,265,430
1685,-1,-1,72,1230,6663,279,276,-1
1793,65,710,66,1375,7671,-1,184,-1
1341,62,441,63,1638,11045,-1,270,449
1540,67,1012,-1,-1,11526,239,216,-1
1242,-1,-1,-1,-1,8424,191,352,521
1331,73,538,66,1765,9791,-1,211,420
1552,-1,-1,-1,-1,11340,246,232,438
995,-1,-1,55,1082,12296,302,269,-1
1513,67,795,-1,-1,9971,-1,322,497
1924,63,895,58,1582,10268,-1,279,503
1450,64,916,-1,-1,10630,249,256,533
"<p style=""background-color:yellow;"">1570</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">16405</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">282</p>","<p style=""background-color:yellow;"">513</p>"
1256,57,697,-1,-1,10692,248,196,549
"<p style=""background-color:yellow;"">2052</p>","<p style=""background-color:yellow;"">66</p>","<p style=""background-color:yellow;"">382</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">7969</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">179</p>","<p style=""background-color:yellow;"">505</p>"
981,-1,-1,60,1432,7595,239,173,523
1586,47,791,-1,-1,12140,-1,182,472
1611,55,731,-1,-1,11727,264,246,508
1523,71,934,65,1423,11069,252,135,432
1512,52,541,64,1324,13565,271,154,398
"<p style=""background-color:yellow;"">1635</p>","<p style=""background-color:yellow;"">47</p>","<p style=""background-color:yellow;"">345</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">13636</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">363</p>","<p style=""background-color:yellow;"">429</p>"
1374,67,668,57,1233,5708,286,288,623
1485,51,440,47,1481,10483,220,281,466
1521,-1,-1,-1,-1,12279,209,230,-1
1279,79,570,-1,-1,5554,233,253,565
1423,42,754,61,1090,11841,264,262,-1
1225,-1,-1,59,1629,7865,212,319,-1
"<p style=""background-color:yellow;"">1792</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">16390</p>","<p style=""background-color:yellow;"">262</p>","<p style=""background-color:yellow;"">232</p>","<p style=""background-color:yellow;"">589</p>"
